,time,open,high,low,close,tick_volume,spread,real_volume
31,2019-05-02 08:00:00,1.12071,1.12187,1.11907,1.12079,12187,8,0
32,2019-05-02 12:00:00,1.12079,1.12129,1.11953,1.11961,13997,8,0
33,2019-05-02 16:00:00,1.11961,1.12016,1.11714,1.11777,19687,8,0
34,2019-05-02 20:00:00,1.11783,1.11809,1.11703,1.11709,6258,8,0
35,2019-05-03 00:00:00,1.1171,1.11772,1.117,1.1177,2128,4,0
36,2019-05-03 04:00:00,1.1177,1.1177,1.11667,1.11681,3102,4,0
37,2019-05-03 08:00:00,1.11681,1.1172900000000001,1.11577,1.11646,10260,4,0
38,2019-05-03 12:00:00,1.11647,1.11659,1.11346,1.11596,14757,8,0
39,2019-05-03 16:00:00,1.11596,1.12004,1.11539,1.11952,25851,8,0
40,2019-05-03 20:00:00,1.11953,1.12045,1.11895,1.12021,6828,8,0
41,2019-05-06 00:00:00,1.11707,1.12,1.1167,1.11849,7415,5,0
42,2019-05-06 04:00:00,1.11847,1.11955,1.11828,1.11906,5811,5,0
43,2019-05-06 08:00:00,1.11907,1.11944,1.11828,1.11836,9103,5,0
44,2019-05-06 12:00:00,1.11836,1.12032,1.11787,1.11831,10818,8,0
45,2019-05-06 16:00:00,1.11832,1.12064,1.11802,1.12024,12047,8,0
46,2019-05-06 20:00:00,1.12024,1.1209,1.1197,1.11978,5499,3,0
47,2019-05-07 00:00:00,1.11985,1.12028,1.11901,1.11997,3017,3,0
48,2019-05-07 04:00:00,1.11997,1.1214,1.11967,1.12132,4999,4,0
49,2019-05-07 08:00:00,1.12131,1.12176,1.11926,1.11961,13594,5,0
50,2019-05-07 12:00:00,1.11961,1.12059,1.11768,1.11831,10466,8,0
51,2019-05-07 16:00:00,1.11831,1.11926,1.11662,1.11745,14741,8,0
52,2019-05-07 20:00:00,1.11743,1.1193,1.11699,1.11906,8316,8,0
53,2019-05-08 00:00:00,1.11914,1.11943,1.11874,1.11921,3352,4,0
54,2019-05-08 04:00:00,1.11921,1.12063,1.11921,1.12048,6256,8,0
55,2019-05-08 08:00:00,1.12048,1.12123,1.11961,1.11977,12505,8,0
56,2019-05-08 12:00:00,1.11977,1.12072,1.11888,1.11982,17038,8,0
57,2019-05-08 16:00:00,1.11982,1.12134,1.11823,1.11882,20822,8,0
58,2019-05-08 20:00:00,1.11882,1.11948,1.11824,1.11904,5687,8,0
59,2019-05-09 00:00:00,1.11916,1.11982,1.11881,1.11911,4464,3,0
60,2019-05-09 04:00:00,1.11911,1.11953,1.11856,1.11945,5730,5,0
61,2019-05-09 08:00:00,1.11944,1.12029,1.1173,1.11883,14806,8,0
62,2019-05-09 12:00:00,1.11884,1.12001,1.11841,1.11966,13623,8,0
63,2019-05-09 16:00:00,1.11966,1.1250499999999999,1.11908,1.12149,25280,8,0
64,2019-05-09 20:00:00,1.12149,1.1228,1.12096,1.12128,7485,8,0
65,2019-05-10 00:00:00,1.12115,1.12298,1.12115,1.12289,6393,5,0
66,2019-05-10 04:00:00,1.12289,1.12344,1.12251,1.12254,7227,8,0
67,2019-05-10 08:00:00,1.12254,1.12326,1.12173,1.12306,10360,8,0
68,2019-05-10 12:00:00,1.12306,1.12465,1.12227,1.12416,14698,3,0
69,2019-05-10 16:00:00,1.12417,1.1253199999999999,1.12326,1.12362,16612,8,0
70,2019-05-10 20:00:00,1.12362,1.12388,1.12275,1.12333,6426,3,0
71,2019-05-13 00:00:00,1.12296,1.12409,1.12296,1.12311,3694,5,0
72,2019-05-13 04:00:00,1.12312,1.12347,1.1227800000000001,1.12294,2699,4,0
73,2019-05-13 08:00:00,1.12294,1.12362,1.12225,1.12293,8576,4,0
74,2019-05-13 12:00:00,1.12293,1.12621,1.1227800000000001,1.1257,14950,8,0
75,2019-05-13 16:00:00,1.1257,1.12631,1.12273,1.12349,17980,8,0
76,2019-05-13 20:00:00,1.12349,1.12379,1.12208,1.12208,6049,2,0
77,2019-05-14 00:00:00,1.1224,1.12363,1.12183,1.12359,3654,5,0
78,2019-05-14 04:00:00,1.12359,1.12405,1.12302,1.12393,4284,4,0
79,2019-05-14 08:00:00,1.12392,1.12436,1.1229,1.12418,9178,8,0
80,2019-05-14 12:00:00,1.12418,1.12429,1.12035,1.12137,12694,8,0
81,2019-05-14 16:00:00,1.12137,1.12194,1.12036,1.12093,12388,8,0
82,2019-05-14 20:00:00,1.12093,1.12164,1.12008,1.12028,4075,4,0
83,2019-05-15 00:00:00,1.12029,1.12096,1.12004,1.12032,2760,2,0
84,2019-05-15 04:00:00,1.12032,1.12093,1.12023,1.12092,3246,3,0
85,2019-05-15 08:00:00,1.12092,1.12165,1.11977,1.12136,8902,5,0
86,2019-05-15 12:00:00,1.12136,1.1213899999999999,1.11776,1.11833,15103,8,0
87,2019-05-15 16:00:00,1.11832,1.12242,1.11787,1.1206,21114,8,0
88,2019-05-15 20:00:00,1.1206,1.12079,1.11968,1.12,3852,4,0
89,2019-05-16 00:00:00,1.12013,1.1209,1.12,1.12062,2961,3,0
90,2019-05-16 04:00:00,1.12062,1.1209500000000001,1.12014,1.1209500000000001,4228,4,0
91,2019-05-16 08:00:00,1.12094,1.12207,1.12036,1.12201,7327,8,0
92,2019-05-16 12:00:00,1.12201,1.12236,1.11867,1.11873,11612,8,0
93,2019-05-16 16:00:00,1.11874,1.11922,1.11714,1.11768,13651,3,0
94,2019-05-16 20:00:00,1.11768,1.11795,1.11658,1.11734,4176,4,0
95,2019-05-17 00:00:00,1.11723,1.11816,1.11701,1.11747,3014,4,0
96,2019-05-17 04:00:00,1.11747,1.11792,1.11743,1.11791,3603,4,0
97,2019-05-17 08:00:00,1.11791,1.11839,1.11683,1.11735,10172,8,0
98,2019-05-17 12:00:00,1.11735,1.11786,1.1158,1.11759,14875,8,0
99,2019-05-17 16:00:00,1.1176,1.1177,1.1155,1.1164,14486,8,0
100,2019-05-17 20:00:00,1.1164,1.11664,1.11548,1.11565,6195,4,0
101,2019-05-20 00:00:00,1.116,1.11662,1.11588,1.11636,3557,4,0
102,2019-05-20 04:00:00,1.11636,1.11672,1.11526,1.11535,4187,4,0
103,2019-05-20 08:00:00,1.11535,1.11659,1.11503,1.11547,8333,4,0
104,2019-05-20 12:00:00,1.11546,1.11669,1.11527,1.11633,9018,8,0
105,2019-05-20 16:00:00,1.11633,1.11744,1.11561,1.11677,11463,8,0
106,2019-05-20 20:00:00,1.11677,1.117,1.11638,1.1165,3130,4,0
107,2019-05-21 00:00:00,1.11649,1.11719,1.11642,1.11645,3252,3,0
108,2019-05-21 04:00:00,1.11645,1.1166800000000001,1.11595,1.11597,3714,4,0
109,2019-05-21 08:00:00,1.11597,1.11597,1.11416,1.11467,8634,8,0
110,2019-05-21 12:00:00,1.11468,1.11609,1.11437,1.11572,11813,8,0
111,2019-05-21 16:00:00,1.11572,1.11876,1.11487,1.11597,18342,8,0
112,2019-05-21 20:00:00,1.11597,1.1165,1.11537,1.11598,3512,4,0
113,2019-05-22 00:00:00,1.11612,1.11656,1.1157,1.11604,2491,4,0
114,2019-05-22 04:00:00,1.11605,1.11653,1.1153,1.11551,2824,4,0
115,2019-05-22 08:00:00,1.11551,1.11633,1.11483,1.11591,8836,5,0
116,2019-05-22 12:00:00,1.11591,1.11799,1.11577,1.11667,8925,8,0
117,2019-05-22 16:00:00,1.11667,1.11686,1.11507,1.11567,12820,8,0
118,2019-05-22 20:00:00,1.11567,1.11633,1.11491,1.11494,4290,3,0
119,2019-05-23 00:00:00,1.11499,1.11567,1.1149499999999999,1.11522,2543,3,0
120,2019-05-23 04:00:00,1.11522,1.11534,1.11476,1.11487,3505,4,0
121,2019-05-23 08:00:00,1.11487,1.11518,1.11299,1.11393,11624,5,0
122,2019-05-23 12:00:00,1.11393,1.1143399999999999,1.11287,1.11352,10014,8,0
123,2019-05-23 16:00:00,1.11352,1.1183,1.11066,1.11818,23611,8,0
124,2019-05-23 20:00:00,1.11818,1.11871,1.11755,1.11807,5094,5,0
125,2019-05-24 00:00:00,1.11817,1.1185,1.11712,1.11799,3039,3,0
126,2019-05-24 04:00:00,1.11799,1.1183,1.11777,1.11806,3818,5,0
127,2019-05-24 08:00:00,1.11806,1.12052,1.11804,1.11842,10368,4,0
128,2019-05-24 12:00:00,1.11842,1.12002,1.11777,1.11951,13531,8,0
129,2019-05-24 16:00:00,1.11951,1.121,1.11872,1.12047,13690,8,0
130,2019-05-24 20:00:00,1.12049,1.12118,1.12042,1.12044,3207,4,0
131,2019-05-27 00:00:00,1.12094,1.12113,1.12029,1.12066,2342,2,0
132,2019-05-27 04:00:00,1.12067,1.1215,1.12061,1.12062,2769,4,0
133,2019-05-27 08:00:00,1.12062,1.12109,1.11914,1.11922,6731,5,0
134,2019-05-27 12:00:00,1.11922,1.1198,1.11907,1.11958,5060,8,0
135,2019-05-27 16:00:00,1.11959,1.11992,1.11865,1.11907,4558,3,0
136,2019-05-27 20:00:00,1.11906,1.11927,1.1188,1.11908,865,3,0
137,2019-05-28 00:00:00,1.11907,1.12009,1.11896,1.11919,2619,4,0
138,2019-05-28 04:00:00,1.11919,1.11938,1.11779,1.11817,3547,4,0
139,2019-05-28 08:00:00,1.11817,1.11942,1.11751,1.1192,11415,8,0
140,2019-05-28 12:00:00,1.1192,1.11981,1.11814,1.11886,9180,8,0
141,2019-05-28 16:00:00,1.11885,1.11946,1.11616,1.11649,16154,1,0
142,2019-05-28 20:00:00,1.1165,1.11717,1.11586,1.11591,4561,4,0
143,2019-05-29 00:00:00,1.11594,1.11721,1.11593,1.1169,3367,3,0
144,2019-05-29 04:00:00,1.11688,1.117,1.11616,1.11641,4007,4,0
145,2019-05-29 08:00:00,1.11641,1.11689,1.11516,1.11542,10269,8,0
146,2019-05-29 12:00:00,1.11544,1.11584,1.11471,1.11492,10149,8,0
147,2019-05-29 16:00:00,1.11494,1.11531,1.1124,1.11334,19077,8,0
148,2019-05-29 20:00:00,1.11334,1.11384,1.1126,1.11302,5235,4,0
149,2019-05-30 00:00:00,1.11306,1.11425,1.11306,1.11392,2757,4,0
150,2019-05-30 04:00:00,1.11392,1.11429,1.11339,1.11397,3676,4,0
151,2019-05-30 08:00:00,1.11397,1.11397,1.11239,1.11336,7626,5,0
152,2019-05-30 12:00:00,1.11336,1.1143,1.11295,1.11309,7956,8,0
153,2019-05-30 16:00:00,1.11309,1.11396,1.11157,1.11355,13394,8,0
154,2019-05-30 20:00:00,1.11355,1.11396,1.11279,1.11283,4271,8,0
155,2019-05-31 00:00:00,1.11287,1.114,1.11278,1.11339,3927,2,0
156,2019-05-31 04:00:00,1.1134,1.11384,1.11248,1.11278,5556,4,0
157,2019-05-31 08:00:00,1.11279,1.11542,1.11263,1.11477,11448,8,0
158,2019-05-31 12:00:00,1.11476,1.11644,1.11403,1.11558,14997,8,0
159,2019-05-31 16:00:00,1.11557,1.11795,1.11364,1.11612,19897,8,0
160,2019-05-31 20:00:00,1.11612,1.11777,1.11566,1.11676,7987,5,0
161,2019-06-03 00:00:00,1.11644,1.11817,1.11596,1.11788,4357,4,0
162,2019-06-03 04:00:00,1.11788,1.11896,1.11752,1.11765,5503,5,0
163,2019-06-03 08:00:00,1.11764,1.11797,1.11598,1.11791,13501,5,0
164,2019-06-03 12:00:00,1.11791,1.11997,1.11691,1.11948,10274,8,0
165,2019-06-03 16:00:00,1.11947,1.12174,1.11846,1.12151,15593,8,0
166,2019-06-03 20:00:00,1.12151,1.12616,1.12146,1.12406,11058,5,0
167,2019-06-04 00:00:00,1.12407,1.12548,1.12403,1.12497,3720,3,0
168,2019-06-04 04:00:00,1.12497,1.12573,1.12437,1.12465,6064,8,0
169,2019-06-04 08:00:00,1.12466,1.12769,1.12428,1.12476,12093,8,0
170,2019-06-04 12:00:00,1.12476,1.12631,1.1231,1.12345,16598,6,0
171,2019-06-04 16:00:00,1.12344,1.12664,1.12263,1.12442,21348,8,0
172,2019-06-04 20:00:00,1.12442,1.12663,1.12423,1.12507,6402,8,0
173,2019-06-05 00:00:00,1.12514,1.12609,1.12501,1.12576,3352,1,0
174,2019-06-05 04:00:00,1.12576,1.12652,1.12558,1.126,4809,4,0
175,2019-06-05 08:00:00,1.126,1.12841,1.12568,1.12788,10254,3,0
176,2019-06-05 12:00:00,1.12788,1.13061,1.12519,1.12923,20441,8,0
177,2019-06-05 16:00:00,1.12924,1.12958,1.12307,1.12348,24518,8,0
178,2019-06-05 20:00:00,1.12349,1.12358,1.12194,1.1219999999999999,5217,4,0
179,2019-06-06 00:00:00,1.12201,1.12319,1.12201,1.12266,3294,3,0
180,2019-06-06 04:00:00,1.12266,1.12324,1.12235,1.12323,3174,3,0
181,2019-06-06 08:00:00,1.12323,1.12421,1.12225,1.12391,7665,8,0
182,2019-06-06 12:00:00,1.1239,1.13084,1.12,1.12856,22618,4,0
183,2019-06-06 16:00:00,1.12856,1.12998,1.1244,1.12929,21750,8,0
184,2019-06-06 20:00:00,1.12929,1.12943,1.1267,1.12747,7180,5,0
185,2019-06-07 00:00:00,1.1274899999999999,1.12794,1.12719,1.12746,3372,3,0
186,2019-06-07 04:00:00,1.12745,1.12752,1.12659,1.12666,3738,4,0
187,2019-06-07 08:00:00,1.12667,1.12699,1.1256,1.12649,8258,4,0
188,2019-06-07 12:00:00,1.12648,1.13263,1.12509,1.13166,17821,8,0
189,2019-06-07 16:00:00,1.13166,1.13474,1.13072,1.13395,25006,7,0
190,2019-06-07 20:00:00,1.13395,1.13436,1.13262,1.1332200000000001,6822,5,0
191,2019-06-10 00:00:00,1.13224,1.13301,1.1313900000000001,1.13159,3423,3,0
192,2019-06-10 04:00:00,1.13159,1.13164,1.13062,1.13074,4582,3,0
193,2019-06-10 08:00:00,1.13075,1.13124,1.12897,1.12961,8264,8,0
194,2019-06-10 12:00:00,1.1296,1.1311,1.12952,1.1308,8720,8,0
195,2019-06-10 16:00:00,1.13081,1.13195,1.12904,1.13158,11586,5,0
196,2019-06-10 20:00:00,1.13158,1.1324,1.1309,1.1311,5393,4,0
197,2019-06-11 00:00:00,1.13108,1.13183,1.1308,1.13143,2340,4,0
198,2019-06-11 04:00:00,1.13144,1.13184,1.1307,1.1317,4181,4,0
199,2019-06-11 08:00:00,1.13168,1.13314,1.13112,1.13125,9945,5,0
200,2019-06-11 12:00:00,1.13125,1.13268,1.1301,1.13181,15855,8,0
201,2019-06-11 16:00:00,1.13181,1.13311,1.13085,1.13289,16755,6,0
202,2019-06-11 20:00:00,1.13291,1.13371,1.13242,1.13253,5696,3,0
203,2019-06-12 00:00:00,1.13253,1.13318,1.13253,1.1329,2508,4,0
204,2019-06-12 04:00:00,1.13289,1.13341,1.13259,1.13335,4827,5,0
205,2019-06-12 08:00:00,1.13335,1.1343,1.13289,1.13337,10802,5,0
206,2019-06-12 12:00:00,1.13337,1.13402,1.13116,1.13194,16172,6,0
207,2019-06-12 16:00:00,1.13193,1.13255,1.12888,1.12968,15879,3,0
208,2019-06-12 20:00:00,1.12968,1.1298,1.1282,1.12866,5164,4,0
209,2019-06-13 00:00:00,1.12865,1.12952,1.12865,1.12902,2529,3,0
210,2019-06-13 04:00:00,1.12902,1.12979,1.12876,1.12975,5488,5,0
211,2019-06-13 08:00:00,1.12974,1.13033,1.12852,1.12912,9981,4,0
212,2019-06-13 12:00:00,1.12911,1.12965,1.12732,1.12781,10241,3,0
213,2019-06-13 16:00:00,1.12781,1.12838,1.12679,1.12757,13000,8,0
214,2019-06-13 20:00:00,1.12758,1.12845,1.12727,1.12761,5672,4,0
215,2019-06-14 00:00:00,1.12761,1.12818,1.12751,1.12784,2396,4,0
216,2019-06-14 04:00:00,1.12784,1.12802,1.12697,1.12724,4703,4,0
217,2019-06-14 08:00:00,1.12724,1.12888,1.12694,1.12794,9631,8,0
218,2019-06-14 12:00:00,1.12794,1.12794,1.12307,1.1231,17365,8,0
219,2019-06-14 16:00:00,1.1231,1.12455,1.12057,1.12081,17904,5,0
220,2019-06-14 20:00:00,1.12081,1.12135,1.1202,1.12103,5588,4,0
221,2019-06-17 00:00:00,1.12088,1.12213,1.12087,1.12188,2711,4,0
222,2019-06-17 04:00:00,1.12188,1.12237,1.12132,1.12164,2937,4,0
223,2019-06-17 08:00:00,1.12164,1.12183,1.12033,1.12135,7512,4,0
224,2019-06-17 12:00:00,1.12134,1.12467,1.12103,1.12364,9584,8,0
225,2019-06-17 16:00:00,1.12364,1.12433,1.12203,1.1226,9385,5,0
226,2019-06-17 20:00:00,1.12259,1.12277,1.12135,1.12178,3969,2,0
227,2019-06-18 00:00:00,1.12171,1.12258,1.1215600000000001,1.12246,2159,3,0
228,2019-06-18 04:00:00,1.12247,1.12337,1.12245,1.12328,3475,4,0
229,2019-06-18 08:00:00,1.12328,1.12425,1.11877,1.11893,16026,8,0
230,2019-06-18 12:00:00,1.11892,1.12096,1.11809,1.11983,17659,8,0
231,2019-06-18 16:00:00,1.11983,1.12124,1.11816,1.12008,25340,8,0
232,2019-06-18 20:00:00,1.12008,1.12038,1.11901,1.11936,5296,2,0
233,2019-06-19 00:00:00,1.11926,1.12019,1.11923,1.12,2480,2,0
234,2019-06-19 04:00:00,1.12001,1.12006,1.11868,1.11878,3846,4,0
235,2019-06-19 08:00:00,1.11878,1.12057,1.11872,1.11997,7926,8,0
236,2019-06-19 12:00:00,1.11997,1.12075,1.11969,1.12048,8132,8,0
237,2019-06-19 16:00:00,1.12047,1.12196,1.12006,1.12148,10993,8,0
238,2019-06-19 20:00:00,1.12148,1.12538,1.12124,1.12259,27455,3,0
239,2019-06-20 00:00:00,1.12255,1.12577,1.12252,1.12571,4717,2,0
240,2019-06-20 04:00:00,1.12572,1.12726,1.12553,1.12614,10442,7,0
241,2019-06-20 08:00:00,1.12614,1.13008,1.12596,1.12891,17903,8,0
242,2019-06-20 12:00:00,1.12892,1.1317300000000001,1.12856,1.13021,16562,8,0
243,2019-06-20 16:00:00,1.13021,1.13073,1.12703,1.12919,20190,4,0
244,2019-06-20 20:00:00,1.12919,1.12976,1.12853,1.12916,8150,2,0
245,2019-06-21 00:00:00,1.12913,1.1298300000000001,1.12877,1.12941,4266,4,0
246,2019-06-21 04:00:00,1.12941,1.13087,1.1292,1.12943,6211,5,0
247,2019-06-21 08:00:00,1.12943,1.13158,1.12827,1.1302699999999999,16378,8,0
248,2019-06-21 12:00:00,1.13026,1.13266,1.1296599999999999,1.13245,14279,1,0
249,2019-06-21 16:00:00,1.13245,1.13433,1.13082,1.13404,22445,8,0
250,2019-06-21 20:00:00,1.13406,1.13773,1.13392,1.13699,10374,8,0
251,2019-06-24 00:00:00,1.13696,1.13859,1.13654,1.13813,4834,2,0
252,2019-06-24 04:00:00,1.13813,1.13853,1.13745,1.13748,5283,5,0
253,2019-06-24 08:00:00,1.13748,1.13945,1.13721,1.1385399999999999,11675,8,0
254,2019-06-24 12:00:00,1.13855,1.13982,1.13837,1.13873,9730,8,0
255,2019-06-24 16:00:00,1.13873,1.14004,1.13788,1.13887,14213,7,0
256,2019-06-24 20:00:00,1.13887,1.14036,1.1384,1.13978,4741,4,0
257,2019-06-25 00:00:00,1.13979,1.14059,1.13949,1.14013,3999,3,0
258,2019-06-25 04:00:00,1.14013,1.14116,1.14006,1.14091,9225,8,0
259,2019-06-25 08:00:00,1.14091,1.14097,1.13807,1.13848,14708,8,0
260,2019-06-25 12:00:00,1.13847,1.13941,1.13761,1.13938,10033,8,0
261,2019-06-25 16:00:00,1.13938,1.13984,1.13599,1.13625,17196,8,0
262,2019-06-25 20:00:00,1.13625,1.13898,1.13437,1.13655,18184,2,0
263,2019-06-26 00:00:00,1.13665,1.13719,1.13596,1.13618,4899,4,0
264,2019-06-26 04:00:00,1.13617,1.13619,1.13522,1.13555,6814,8,0
265,2019-06-26 08:00:00,1.13557,1.13738,1.13541,1.1358,11744,8,0
266,2019-06-26 12:00:00,1.13581,1.1368,1.1351,1.1359,16221,8,0
267,2019-06-26 16:00:00,1.1359,1.13909,1.1347,1.13823,16602,8,0
268,2019-06-26 20:00:00,1.13824,1.13829,1.1364,1.13683,5715,3,0
269,2019-06-27 00:00:00,1.13684,1.13763,1.1367099999999999,1.13723,2787,3,0
270,2019-06-27 04:00:00,1.13723,1.13737,1.1348799999999999,1.13524,5710,5,0
271,2019-06-27 08:00:00,1.13525,1.13739,1.13474,1.13712,12890,8,0
272,2019-06-27 12:00:00,1.13712,1.13811,1.13638,1.1366100000000001,13848,8,0
273,2019-06-27 16:00:00,1.1366100000000001,1.13743,1.1356,1.13658,13279,8,0
274,2019-06-27 20:00:00,1.13658,1.13734,1.13642,1.13689,4675,2,0
275,2019-06-28 00:00:00,1.1368800000000001,1.1375899999999999,1.13652,1.13696,3030,2,0
276,2019-06-28 04:00:00,1.13699,1.13721,1.13623,1.13628,4339,8,0
277,2019-06-28 08:00:00,1.13628,1.13923,1.13603,1.13901,10002,8,0
278,2019-06-28 12:00:00,1.13904,1.13931,1.13672,1.13849,12347,8,0
279,2019-06-28 16:00:00,1.1385,1.13919,1.13501,1.13584,15754,4,0
280,2019-06-28 20:00:00,1.13584,1.13776,1.13552,1.13693,6454,8,0
281,2019-07-01 00:00:00,1.1367,1.13707,1.13535,1.13536,6058,8,0
282,2019-07-01 04:00:00,1.13535,1.13561,1.13476,1.13481,4724,4,0
283,2019-07-01 08:00:00,1.13481,1.13486,1.13161,1.13303,15137,8,0
284,2019-07-01 12:00:00,1.13302,1.13597,1.13205,1.13456,13305,8,0
285,2019-07-01 16:00:00,1.13456,1.13487,1.12919,1.12939,15608,5,0
286,2019-07-01 20:00:00,1.1294,1.1295,1.12806,1.12851,5607,2,0
287,2019-07-02 00:00:00,1.1285,1.12891,1.12798,1.12837,3145,5,0
288,2019-07-02 04:00:00,1.12838,1.12894,1.12748,1.12892,3867,5,0
289,2019-07-02 08:00:00,1.12893,1.12992,1.12853,1.1293199999999999,8966,5,0
290,2019-07-02 12:00:00,1.1293199999999999,1.13212,1.1289,1.12976,11808,8,0
291,2019-07-02 16:00:00,1.12976,1.13116,1.12857,1.13061,12522,8,0
292,2019-07-02 20:00:00,1.13061,1.13065,1.12818,1.12857,7238,3,0
293,2019-07-03 00:00:00,1.12847,1.12938,1.12836,1.12926,3549,2,0
294,2019-07-03 04:00:00,1.12926,1.12948,1.12856,1.12879,4635,5,0
295,2019-07-03 08:00:00,1.12879,1.129,1.12682,1.1288,10221,8,0
296,2019-07-03 12:00:00,1.12879,1.12996,1.12763,1.12822,11719,8,0
297,2019-07-03 16:00:00,1.12822,1.13111,1.12715,1.12809,15847,8,0
298,2019-07-03 20:00:00,1.1280999999999999,1.1284399999999999,1.12753,1.12774,2475,3,0
299,2019-07-04 00:00:00,1.12777,1.12886,1.12768,1.12863,1941,2,0
300,2019-07-04 04:00:00,1.12863,1.12947,1.12814,1.12853,2433,5,0
301,2019-07-04 08:00:00,1.12853,1.1289500000000001,1.12786,1.12794,5122,4,0
302,2019-07-04 12:00:00,1.12794,1.12897,1.12769,1.12827,5303,8,0
303,2019-07-04 16:00:00,1.12827,1.1284399999999999,1.12727,1.12806,3854,4,0
304,2019-07-04 20:00:00,1.12807,1.12853,1.12807,1.12847,1229,3,0
305,2019-07-05 00:00:00,1.12837,1.12874,1.12792,1.12796,1781,3,0
306,2019-07-05 04:00:00,1.12795,1.12841,1.12774,1.12805,1955,4,0
307,2019-07-05 08:00:00,1.12805,1.12813,1.12609,1.12619,7721,5,0
308,2019-07-05 12:00:00,1.12619,1.12701,1.1232,1.12436,15531,8,0
309,2019-07-05 16:00:00,1.12436,1.12437,1.1207,1.12183,16444,8,0
310,2019-07-05 20:00:00,1.12183,1.1227800000000001,1.12155,1.12248,4033,6,0
311,2019-07-08 00:00:00,1.1224,1.12297,1.12196,1.12208,2638,2,0
312,2019-07-08 04:00:00,1.12208,1.12311,1.12207,1.12311,2960,2,0
313,2019-07-08 08:00:00,1.12309,1.12343,1.12194,1.12314,6328,2,0
314,2019-07-08 12:00:00,1.12313,1.12326,1.12126,1.12232,6671,2,0
315,2019-07-08 16:00:00,1.12232,1.12244,1.12069,1.12147,8286,2,0
316,2019-07-08 20:00:00,1.12148,1.12207,1.12082,1.12142,3756,1,0
317,2019-07-09 00:00:00,1.12141,1.12187,1.12132,1.12155,2261,2,0
318,2019-07-09 04:00:00,1.12155,1.12181,1.12096,1.12175,2372,2,0
319,2019-07-09 08:00:00,1.12175,1.12177,1.11961,1.11986,6883,2,0
320,2019-07-09 12:00:00,1.11986,1.12094,1.11932,1.12045,6754,2,0
321,2019-07-09 16:00:00,1.12045,1.12112,1.11998,1.12083,9065,2,0
322,2019-07-09 20:00:00,1.12083,1.12138,1.12032,1.1207799999999999,3524,2,0
323,2019-07-10 00:00:00,1.12076,1.12085,1.12018,1.12035,2097,2,0
324,2019-07-10 04:00:00,1.12035,1.12102,1.12024,1.12073,2403,2,0
325,2019-07-10 08:00:00,1.12073,1.12269,1.1203400000000001,1.12252,8966,2,0
326,2019-07-10 12:00:00,1.12252,1.12555,1.12121,1.12501,13602,2,0
327,2019-07-10 16:00:00,1.12502,1.12642,1.12356,1.12591,18365,2,0
328,2019-07-10 20:00:00,1.12591,1.12616,1.12499,1.12503,6365,2,0
329,2019-07-11 00:00:00,1.12503,1.1265100000000001,1.12498,1.1261,3968,2,0
330,2019-07-11 04:00:00,1.1261,1.12808,1.1258,1.12757,4789,2,0
331,2019-07-11 08:00:00,1.12757,1.12789,1.12667,1.12734,8470,2,0
332,2019-07-11 12:00:00,1.12735,1.12857,1.12622,1.12674,13996,2,0
333,2019-07-11 16:00:00,1.12674,1.12724,1.12451,1.12543,14334,2,0
334,2019-07-11 20:00:00,1.12543,1.1261,1.12455,1.1253199999999999,8721,1,0
335,2019-07-12 00:00:00,1.1253199999999999,1.12601,1.12493,1.12585,4407,2,0
336,2019-07-12 04:00:00,1.12585,1.12737,1.12578,1.1271200000000001,3707,2,0
337,2019-07-12 08:00:00,1.1271200000000001,1.12748,1.12614,1.12629,9596,2,0
338,2019-07-12 12:00:00,1.12629,1.12671,1.1238299999999999,1.12452,13097,2,0
339,2019-07-12 16:00:00,1.12452,1.1267800000000001,1.12409,1.12676,12220,2,0
340,2019-07-12 20:00:00,1.12676,1.1274,1.12636,1.12699,4864,2,0
341,2019-07-15 00:00:00,1.12654,1.12745,1.12645,1.1273900000000001,3681,2,0
342,2019-07-15 04:00:00,1.1273900000000001,1.12744,1.1264,1.1272199999999999,5136,2,0
343,2019-07-15 08:00:00,1.1272199999999999,1.12837,1.12695,1.12727,8123,2,0
344,2019-07-15 12:00:00,1.12727,1.12838,1.12613,1.12656,8342,2,0
345,2019-07-15 16:00:00,1.12656,1.12711,1.12531,1.12591,8302,2,0
346,2019-07-15 20:00:00,1.12591,1.12601,1.1254,1.12577,2601,2,0
347,2019-07-16 00:00:00,1.12574,1.12631,1.12573,1.12583,4312,2,0
348,2019-07-16 04:00:00,1.12583,1.12634,1.12552,1.12598,2898,2,0
349,2019-07-16 08:00:00,1.12598,1.12618,1.12358,1.12448,8075,2,0
350,2019-07-16 12:00:00,1.12448,1.12456,1.12089,1.12192,11256,2,0
351,2019-07-16 16:00:00,1.12192,1.12243,1.12074,1.12123,11517,2,0
352,2019-07-16 20:00:00,1.12123,1.12199,1.12018,1.12103,6981,1,0
353,2019-07-17 00:00:00,1.12102,1.12129,1.12068,1.12115,2561,2,0
354,2019-07-17 04:00:00,1.12115,1.12157,1.12079,1.12157,2798,2,0
355,2019-07-17 08:00:00,1.12157,1.12173,1.11997,1.12106,7398,2,0
356,2019-07-17 12:00:00,1.12106,1.1222,1.1209500000000001,1.12115,7315,2,0
357,2019-07-17 16:00:00,1.12115,1.12336,1.12112,1.12245,9898,2,0
358,2019-07-17 20:00:00,1.12245,1.1231,1.1219,1.12242,4167,2,0
